OS,DESCRIÇÃO_DA_TAREFA,LOCAL,STATUS,TIPO_DE_MANUTENÇÃO,DATA,CUSTO
5533091,SUBSTITUIÇÃO DE TUBULAÇÃO DO PAINEL ELÉTRICO,LINHA 2,CONCLUÍDA,Corretiva,2026-04-02,2440
5533065,TROCA DE ÓLEO DE FREIO DO PONTU ROLANTE,LINHA 2,CONCLUÍDA,Preventiva,2026-04-02,330
5532945,COLAGEM DE RODÍZIOS DO ENGATE,SETOR D,CONCLUÍDA,Corretiva,2026-04-02,3890
5532941,RECONSTRUÇÃO DE TAPEÇARIA DO PONTU ROLANTE,TIME 2,CONCLUÍDA,Corretiva,2026-04-02,2300
5533079,ANÁLISE DE ÓLEO DE ASSOALHO DO MÓDULO DE CONTROLE,GARAGEM,CONCLUÍDA,Preditiva,2026-04-02,480
5533439,TROCA DE ESTEIRA DO ALMOFADA,SETOR B,CONCLUÍDA,Corretiva,2026-04-02,1940
5533080,COLOCAÇÃO DE CÂMBIO DO REDUTOR,LINHA 3,ATRASADA,Corretiva,2026-04-02,3260
5533089,CORREÇÃO DE ESTEIRA DO TAPACARIA,TIME 3,CONCLUÍDA,Corretiva,2026-04-02,2300
5532950,SUBSTITUIÇÃO PROGRAMADA DA SETOR C,TIME 2,CONCLUÍDA,Preventiva,2026-04-02,370
5533057,MEDIÇÃO DE VIBRAÇÃO DE SAPATA DO SAPATA,SETOR A,CONCLUÍDA,Preventiva,2026-04-02,410
5533153,APERTO DE PARAFUSOS DE EMBREAGEM DO SENSOR,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-04-02,340
5533654,REPARO DE TUBULAÇÃO DO FORNO,SETOR D,CONCLUÍDA,Corretiva,2026-04-02,1760
5532822,LIMPEZA DE TRANSMISSÃO DO SAPATA,SETOR C,CONCLUÍDA,Preventiva,2026-04-03,430
5533362,CALIBRAÇÃO DE SUSPENSÃO DO TAPACARIA,DEPÓSITO,CONCLUÍDA,Preventiva,2026-04-03,820
5532714,RETIFICAÇÃO DE ENGATE DO PONTU ROLANTE,TIME 3,CONCLUÍDA,Corretiva,2026-04-03,3110
5533561,REALINHAMENTO DE CORREIA DO PAINEL ELÉTRICO,SETOR D,CONCLUÍDA,Corretiva,2026-04-03,1840
5533116,TROCA DE FREIO DO SAPATA,TIME 1,CONCLUÍDA,Corretiva,2026-04-03,1880
5533206,AJUSTE DE ASSOALHO DO SAPATA,SETOR C,CONCLUÍDA,Preventiva,2026-04-03,420
5533357,REMOÇÃO DE RADIADOR DO MÓDULO DE CONTROLE,LINHA 2,CONCLUÍDA,Corretiva,2026-04-03,2110
5533670,REPARO DE MOTOR DO MÓDULO DE CONTROLE,OFICINA,CONCLUÍDA,Corretiva,2026-04-03,2280
5532888,REALINHAMENTO DE ASSOALHO DO SENSOR ÓPTICO,GARAGEM,CONCLUÍDA,Corretiva,2026-04-03,3400
5532698,INSTALAÇÃO DE PAINEL DO EMPILHADEIRA,SETOR B,CONCLUÍDA,Corretiva,2026-04-03,3170
5532779,RECONSTRUÇÃO DE PINTURA DO SENSOR,SETOR D,CONCLUÍDA,Corretiva,2026-04-03,2380
5533660,REVISÃO DE TAPEÇARIA DO SENSOR,SETOR B,ATRASADA,Corretiva,2026-04-03,2420
5533136,REALINHAMENTO DE ROLAMENTO DO CORREIA TRANSPORTADORA,LINHA 3,CONCLUÍDA,Corretiva,2026-04-03,3220
5533500,ULTRASSOM DE CORREIA DO CORREIA TRANSPORTADORA,TIME 2,CONCLUÍDA,Preditiva,2026-04-03,610
5532682,ELIMINAÇÃO DE CÂMBIO DO ENGATE,SETOR A,CONCLUÍDA,Corretiva,2026-04-03,1720
5533177,CORREÇÃO DE SENSORES DO TAPACARIA,ÁREA VERDE,ATRASADA,Corretiva,2026-04-03,3170
5533653,COLAGEM DE MOTOR DO CARRETA,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-04-03,3560
5533296,REALINHAMENTO DE ENGATE DO SAPATA,LINHA 2,CONCLUÍDA,Corretiva,2026-04-03,3240
5532700,SOLDAGEM DE EMBREAGEM DO SAPATA,TIME 3,CONCLUÍDA,Corretiva,2026-04-03,3950
5532800,COLOCAÇÃO DE RADIADOR DO MOTOR ELÉTRICO,LINHA 1,CONCLUÍDA,Corretiva,2026-04-03,2430
5533433,SUBSTITUIÇÃO DE TAPEÇARIA DO SENSOR,LINHA 3,CONCLUÍDA,Corretiva,2026-04-03,4030
5533265,TROCA DE ALMOFADA DO CORREIA TRANSPORTADORA,LINHA 1,CONCLUÍDA,Corretiva,2026-04-03,4190
5533324,TROCA DE EIXO DO RODÍZIO,TIME 6,CONCLUÍDA,Corretiva,2026-04-03,3580
5532686,CORREÇÃO DE MOTOR DO PONTU ROLANTE,TIME 3,CONCLUÍDA,Corretiva,2026-04-03,4250
5532956,RETIFICAÇÃO DE ASSOALHO DO MÓDULO DE CONTROLE,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-04-03,1540
5533705,REPARO DE ROLAMENTO DO MÓDULO DE CONTROLE,TIME 6,CONCLUÍDA,Corretiva,2026-04-03,4240
5532959,REVISÃO DE ALMOFADA DO INVERSOR,DEPÓSITO,CONCLUÍDA,Corretiva,2026-04-03,2410
5532738,APERTO DE PARAFUSOS DA SETOR B,DEPÓSITO,CONCLUÍDA,Preventiva,2026-04-03,330
5532757,LUBRIFICAÇÃO DE FIAÇÃO DO TAPACARIA,DEPÓSITO,CONCLUÍDA,Preventiva,2026-04-03,670
5532976,REALINHAMENTO DE RADIADOR DO TRANSPORTADOR,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-04-03,2850
5533635,SUBSTITUIÇÃO DE CORREIA DO VÁLVULA,LINHA 1,CONCLUÍDA,Corretiva,2026-04-03,3350
5533547,SOLDAGEM DE ROLAMENTO DO ELETRÓLISE,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-04-03,1360
5533237,REVISÃO DE PAINEL DO SENSOR,TIME 4,CONCLUÍDA,Corretiva,2026-04-03,2510
5532814,INSTALAÇÃO DE DIREÇÃO DO CÂMBIO,SETOR D,CONCLUÍDA,Corretiva,2026-04-03,2050
5533266,ELIMINAÇÃO DE SUSPENSÃO DO SAPATA,TIME 3,CONCLUÍDA,Corretiva,2026-04-03,2520
5532684,TESTE DE ISOLAMENTO DE FREIO DO ENGATE,DEPÓSITO,CONCLUÍDA,Preventiva,2026-04-03,700
5533149,SOLDAGEM DE EMBREAGEM DO MOTOR ELÉTRICO,LINHA 2,CONCLUÍDA,Corretiva,2026-04-03,2720
5533259,SOLDAGEM DE PAINEL DO PAINEL ELÉTRICO,TIME 1,CONCLUÍDA,Corretiva,2026-04-03,3010
5533584,REALINHAMENTO DE EMBREAGEM DO SENSOR ÓPTICO,LINHA 2,CONCLUÍDA,Corretiva,2026-04-04,2700
5532839,SOLDAGEM DE SAPATA DO TAPACARIA,TIME 5,CONCLUÍDA,Corretiva,2026-04-04,2540
5533320,CORREÇÃO DE DIREÇÃO DO INVERSOR,LINHA 1,CONCLUÍDA,Corretiva,2026-04-04,2600
5532859,TROCA DE ESTEIRA DO MÓDULO DE CONTROLE,SETOR C,CONCLUÍDA,Corretiva,2026-04-04,3830
5533132,COLAGEM DE RODÍZIOS DO REDUTOR,TIME 4,CONCLUÍDA,Corretiva,2026-04-04,3720
5533688,INSTALAÇÃO DE EIXO DO RODÍZIO,SETOR A,CONCLUÍDA,Corretiva,2026-04-04,3360
5533031,ELIMINAÇÃO DE TAPEÇARIA DO ALMOFADA,TIME 6,CONCLUÍDA,Corretiva,2026-04-04,3740
5533542,SOLDAGEM DE RODÍZIOS DO ELETRÓLISE,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-04-04,2910
5533366,RETIFICAÇÃO DE MOTOR DO SENSOR,TIME 4,CONCLUÍDA,Corretiva,2026-04-04,2850
5532923,RECONSTRUÇÃO DE CÂMBIO DO CORREIA TRANSPORTADORA,TIME 6,ATRASADA,Corretiva,2026-04-04,1540
5533338,CORREÇÃO DE FILTRO DO CORREIA TRANSPORTADORA,ÁREA VERDE,ATRASADA,Corretiva,2026-04-04,3370
5533483,COLOCAÇÃO DE SAPATA DO TAPACARIA,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-04-04,3370
5533313,COLAGEM DE FREIO DO TAPUME,SETOR D,ATRASADA,Corretiva,2026-04-04,4360
5533340,INSPEÇÃO POR CORRENTES FOUCAULT DE ASSOALHO DO SISTEMA PNEUMÁTICO,DEPÓSITO,CONCLUÍDA,Preditiva,2026-04-04,990
5533463,ELIMINAÇÃO DE MOTOR DO ESTEIRA,TIME 1,ATRASADA,Corretiva,2026-04-04,2470
5532754,TESTE DE ISOLAMENTO DE EIXO DO PAINEL ELÉTRICO,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-04-04,390
5533181,RECONSTRUÇÃO DE TRANSMISSÃO DO SISTEMA PNEUMÁTICO,TIME 5,CONCLUÍDA,Corretiva,2026-04-04,3660
5533215,RECONSTRUÇÃO DE FILTRO DO CARRETA,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-04-04,1460
5533145,ELIMINAÇÃO DE DIREÇÃO DO REDUTOR,TIME 3,CONCLUÍDA,Corretiva,2026-04-04,3340
5533543,AJUSTE DE MOTOR DO TAPUME,SETOR D,CONCLUÍDA,Preventiva,2026-04-04,610
5533691,CALIBRAÇÃO DA DEPÓSITO CENTRAL,SETOR A,CONCLUÍDA,Preventiva,2026-04-04,500
5532687,REALINHAMENTO DE CORREIA DO COMPRESSOR,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-04-04,1700
5533072,COLAGEM DE ALMOFADA DO CÂMBIO,SETOR D,CONCLUÍDA,Corretiva,2026-04-04,2170
5532990,INSTALAÇÃO DE SENSORES DO TAPACARIA,DEPÓSITO,ATRASADA,Corretiva,2026-04-04,2210
5532833,CORREÇÃO DE PINTURA DO INVERSOR,TIME 3,CONCLUÍDA,Corretiva,2026-04-05,1720
5532739,RETIFICAÇÃO DE FILTRO DO CORREIA TRANSPORTADORA,OFICINA,CONCLUÍDA,Corretiva,2026-04-05,3580
5533071,COLAGEM DE ROLAMENTO DO RODÍZIO,GARAGEM,CONCLUÍDA,Corretiva,2026-04-05,1550
5532863,LUBRIFICAÇÃO DE RADIADOR DO BOMBA HIDRÁULICA,SETOR A,CONCLUÍDA,Preventiva,2026-04-05,280
5533507,COLOCAÇÃO DE SENSORES DO SAPATA,TIME 6,CONCLUÍDA,Corretiva,2026-04-05,3160
5532992,COLAGEM DE PAINEL DO BOMBA HIDRÁULICA,TIME 5,CONCLUÍDA,Corretiva,2026-04-05,3520
5533360,VERIFICAÇÃO DE TUBULAÇÃO DO CALDEIRA,TIME 4,CONCLUÍDA,Preventiva,2026-04-05,440
5533212,COLAGEM DE SAPATA DO SAPATA,TIME 5,CONCLUÍDA,Corretiva,2026-04-05,1980
5533436,INSPEÇÃO VISUAL DE FILTRO DO MÓDULO DE CONTROLE,OFICINA,CONCLUÍDA,Preventiva,2026-04-05,490
5532977,ELIMINAÇÃO DE SUSPENSÃO DO EMPILHADEIRA,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-04-05,1880
5532975,ELIMINAÇÃO DE TAPEÇARIA DO ALMOFADA,SETOR C,CONCLUÍDA,Corretiva,2026-04-05,2120
5533086,SUBSTITUIÇÃO PROGRAMADA DA OFICINA PRINCIPAL,SETOR A,CONCLUÍDA,Preventiva,2026-04-05,530
5533412,INSPEÇÃO DE BOMBA DO SENSOR ÓPTICO,ÁREA AZUL,CONCLUÍDA,Preventiva,2026-04-05,570
5533235,VERIFICAÇÃO DE NÍVEL DE PINTURA DO VENTILADOR INDUSTRIAL,DEPÓSITO,CONCLUÍDA,Preventiva,2026-04-05,480
5533069,COLOCAÇÃO DE CORREIA DO CORREIA TRANSPORTADORA,SETOR A,CONCLUÍDA,Corretiva,2026-04-05,1740
5532887,INSTALAÇÃO DE BOMBA DO MÓDULO DE CONTROLE,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-04-05,1600
5533190,REVISÃO DE ESTEIRA DO AGV,LINHA 1,CONCLUÍDA,Corretiva,2026-04-05,3960
5533595,LIMPEZA DE SENSORES DO TRANSPORTADOR,TIME 2,CONCLUÍDA,Preventiva,2026-04-05,740
5532736,ELIMINAÇÃO DE SENSORES DO REDUTOR,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-04-05,2910
5533146,REMOÇÃO DE TRANSMISSÃO DO BATERIA,LINHA 1,ATRASADA,Corretiva,2026-04-05,1580
5532763,SOLDAGEM DE BOMBA DO SENSOR,LINHA 2,CONCLUÍDA,Corretiva,2026-04-05,2060
5533142,VERIFICAÇÃO DE CORREIA DO VÁLVULA,LINHA 2,CONCLUÍDA,Preventiva,2026-04-05,680
5532769,SOLDAGEM DE ALMOFADA DO TAPUME,TIME 5,ATRASADA,Corretiva,2026-04-05,1670
5533172,INSPEÇÃO VISUAL DE CÂMBIO DO MÓDULO DE CONTROLE,LINHA 2,CONCLUÍDA,Preventiva,2026-04-05,370
5533263,SOLDAGEM DE ALMOFADA DO TAPUME,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-04-05,4090
5532732,ANÁLISE DE VIBRAÇÃO DE TUBULAÇÃO DO COMPRESSOR,DEPÓSITO,CONCLUÍDA,Preditiva,2026-04-05,390
5533689,INSTALAÇÃO DE SAPATA DO ESTEIRA,TIME 6,CONCLUÍDA,Corretiva,2026-04-05,3790
5533581,SOLDAGEM DE ESTEIRA DO ESTEIRA,SETOR C,CONCLUÍDA,Corretiva,2026-04-05,3120
5533570,REVISÃO DE CÂMBIO DO VÁLVULA,SETOR D,ATRASADA,Corretiva,2026-04-05,3460
5533564,RETIFICAÇÃO DE ROLAMENTO DO PAINEL ELÉTRICO,OFICINA,ATRASADA,Corretiva,2026-04-05,1690
5532706,TROCA DE ÓLEO DE FILTRO DO REDUTOR,TIME 3,CONCLUÍDA,Preventiva,2026-04-05,590
5533226,TESTE DE FUNCIONAMENTO DE PINTURA DO CÂMBIO,TIME 1,CONCLUÍDA,Preventiva,2026-04-06,270
5533575,VERIFICAÇÃO DA SETOR A,DEPÓSITO,CONCLUÍDA,Preventiva,2026-04-06,320
5532970,ELIMINAÇÃO DE RODÍZIOS DO INVERSOR,TIME 6,CONCLUÍDA,Corretiva,2026-04-06,3640
5532861,SOLDAGEM DE ROLAMENTO DO SISTEMA PNEUMÁTICO,TIME 6,CONCLUÍDA,Corretiva,2026-04-06,3310
5533335,REPARO DE MOTOR DO FORNO,GARAGEM,CONCLUÍDA,Corretiva,2026-04-06,4190
5533515,ELIMINAÇÃO DE EIXO DO RODÍZIO,TIME 5,CONCLUÍDA,Corretiva,2026-04-06,3580
5533626,COLOCAÇÃO DE ESTEIRA DO PAINEL ELÉTRICO,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-04-06,2730
5533035,REPARO DE EMBREAGEM DO MOTOR ELÉTRICO,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-04-06,2710
5533624,CORREÇÃO DE PAINEL DO COMPRESSOR,TIME 6,CONCLUÍDA,Corretiva,2026-04-06,2020
5533044,SOLDAGEM DE DIREÇÃO DO CÂMBIO,GARAGEM,CONCLUÍDA,Corretiva,2026-04-06,3210
5532784,ELIMINAÇÃO DE PINTURA DO BOMBA HIDRÁULICA,SETOR D,CONCLUÍDA,Corretiva,2026-04-06,2040
5533005,LUBRIFICAÇÃO DE MOTOR DO ESTEIRA,TIME 4,CONCLUÍDA,Preventiva,2026-04-06,770
5533687,CORREÇÃO DE ESTEIRA DO VÁLVULA,SETOR C,CONCLUÍDA,Corretiva,2026-04-06,4160
5533126,COLAGEM DE ESTEIRA DO ENGATE,SETOR A,CONCLUÍDA,Corretiva,2026-04-06,3440
5532907,VERIFICAÇÃO DE NÍVEL DE ENGATE DO SENSOR,GARAGEM,CONCLUÍDA,Preventiva,2026-04-06,450
5533256,COLAGEM DE FILTRO DO TRANSPORTADOR,SETOR A,CONCLUÍDA,Corretiva,2026-04-06,4160
5533448,INSPEÇÃO VISUAL DE ALMOFADA DO FORNO,TIME 5,CONCLUÍDA,Preventiva,2026-04-06,530
5533451,SOLDAGEM DE EMBREAGEM DO CORREIA TRANSPORTADORA,LINHA 3,CONCLUÍDA,Corretiva,2026-04-06,3430
5533175,COLOCAÇÃO DE TAPEÇARIA DO BATERIA,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-04-06,1970
5533252,INSTALAÇÃO DE BOMBA DO SISTEMA PNEUMÁTICO,TIME 1,ATRASADA,Corretiva,2026-04-06,4110
5532937,ELIMINAÇÃO DE TAPEÇARIA DO AGV,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-04-06,3120
5533573,SUBSTITUIÇÃO DE SUSPENSÃO DO TAPACARIA,TIME 5,CONCLUÍDA,Corretiva,2026-04-06,1620
5532810,APERTO DE PARAFUSOS DA LINHA DE PRODUÇÃO 1,OFICINA,CONCLUÍDA,Preventiva,2026-04-06,690
5532680,MEDIÇÃO DE VIBRAÇÃO DE SAPATA DO BATERIA,LINHA 3,CONCLUÍDA,Preventiva,2026-04-06,390
5533389,DIAGNÓSTICO DE EMBREAGEM DO MÓDULO DE CONTROLE,TIME 2,CONCLUÍDA,Preditiva,2026-04-06,580
5533268,ELIMINAÇÃO DE TUBULAÇÃO DO TAPACARIA,SETOR D,CONCLUÍDA,Corretiva,2026-04-06,2840
5533017,INSTALAÇÃO DE EMBREAGEM DO BATERIA,LINHA 2,CONCLUÍDA,Corretiva,2026-04-06,2630
5533300,INSTALAÇÃO DE SENSORES DO FORNO,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-04-06,3490
5533537,RECONSTRUÇÃO DE FREIO DO RODÍZIO,SETOR A,CONCLUÍDA,Corretiva,2026-04-06,2890
5533018,RECONSTRUÇÃO DE FIAÇÃO DO CARRETA,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-04-06,3880
5533379,ELIMINAÇÃO DE ASSOALHO DO INVERSOR,DEPÓSITO,CONCLUÍDA,Corretiva,2026-04-06,4000
5533131,SOLDAGEM DE MOTOR DO SISTEMA PNEUMÁTICO,TIME 5,CONCLUÍDA,Corretiva,2026-04-06,2010
5533642,REMOÇÃO DE FREIO DO ELETRÓLISE,TIME 6,CONCLUÍDA,Corretiva,2026-04-06,2870
5532842,INSPEÇÃO ENDOSCÓPICA DE FIAÇÃO DO TRANSPORTADOR,LINHA 2,CONCLUÍDA,Preditiva,2026-04-06,1380
5533532,SOLDAGEM DE SAPATA DO TAPACARIA,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-04-06,3000
5533528,ELIMINAÇÃO DE CORREIA DO REDUTOR,TIME 5,CONCLUÍDA,Corretiva,2026-04-06,1940
5533316,COLOCAÇÃO DE SUSPENSÃO DO SENSOR ÓPTICO,LINHA 3,CONCLUÍDA,Corretiva,2026-04-06,3720
5533413,REPARO DE TAPEÇARIA DO CARRETA,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-04-06,3150
5533321,TROCA DE FILTRO DO CORREIA TRANSPORTADORA,TIME 2,CONCLUÍDA,Corretiva,2026-04-06,3600
5533673,COLOCAÇÃO DE CORREIA DO EMPILHADEIRA,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-04-07,2990
5533162,CALIBRAÇÃO DA AREA AZUL,OFICINA,CONCLUÍDA,Preventiva,2026-04-07,720
5533391,SUBSTITUIÇÃO PROGRAMADA DE FREIO DO ALMOFADA,SETOR A,CONCLUÍDA,Preventiva,2026-04-07,560
5532825,REPARO DE PAINEL DO PAINEL ELÉTRICO,SETOR B,CONCLUÍDA,Corretiva,2026-04-07,2930
5533601,LIMPEZA DE FILTRO DO ELETRÓLISE,LINHA 1,CONCLUÍDA,Preventiva,2026-04-07,630
5532899,COLAGEM DE FILTRO DO ENGATE,SETOR B,CONCLUÍDA,Corretiva,2026-04-07,3170
5533698,COLOCAÇÃO DE PINTURA DO MOTOR ELÉTRICO,TIME 3,CONCLUÍDA,Corretiva,2026-04-07,3490
5532733,ELIMINAÇÃO DE DIREÇÃO DO CARRETA,SETOR B,CONCLUÍDA,Corretiva,2026-04-07,1620
5533088,VERIFICAÇÃO DA LINHA DE PRODUÇÃO 1,ÁREA LARANJA,CONCLUÍDA,Preventiva,2026-04-07,470
5533364,APERTO DE PARAFUSOS DA DEPÓSITO CENTRAL,SETOR D,CONCLUÍDA,Preventiva,2026-04-07,690
5533365,RETIFICAÇÃO DE PINTURA DO SISTEMA PNEUMÁTICO,LINHA 1,ATRASADA,Corretiva,2026-04-07,1680
5533304,RECONSTRUÇÃO DE PINTURA DO PONTU ROLANTE,TIME 5,CONCLUÍDA,Corretiva,2026-04-07,3040
5533082,APERTO DE PARAFUSOS DA SETOR C,ÁREA VERMELHA,CONCLUÍDA,Preventiva,2026-04-07,580
5533643,COLOCAÇÃO DE ENGATE DO VÁLVULA,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-04-07,1710
5533245,REPARO DE SUSPENSÃO DO INVERSOR,ÁREA VERDE,ATRASADA,Corretiva,2026-04-07,3710
5532737,COLOCAÇÃO DE TUBULAÇÃO DO SENSOR ÓPTICO,TIME 6,CONCLUÍDA,Corretiva,2026-04-07,2520
5533408,ELIMINAÇÃO DE RODÍZIOS DO CORREIA TRANSPORTADORA,SETOR D,CONCLUÍDA,Corretiva,2026-04-07,1460
5533272,COLOCAÇÃO DE RODÍZIOS DO TAPUME,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-04-07,3720
5533417,ULTRASSOM DE SAPATA DO RODÍZIO,ÁREA LARANJA,CONCLUÍDA,Preditiva,2026-04-07,320
5532943,REALINHAMENTO DE CÂMBIO DO ALMOFADA,LINHA 1,CONCLUÍDA,Corretiva,2026-04-07,2130
5532693,SOLDAGEM DE VÁLVULA DO ESTEIRA,GARAGEM,CONCLUÍDA,Corretiva,2026-04-07,4530
5533363,INSTALAÇÃO DE BOMBA DO ESTEIRA,SETOR D,CONCLUÍDA,Corretiva,2026-04-07,1730
5533183,RETIFICAÇÃO DE ASSOALHO DO AGV,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-04-07,2040
5533353,INSTALAÇÃO DE ESTEIRA DO VÁLVULA,SETOR C,CONCLUÍDA,Corretiva,2026-04-07,3090
5533203,SUBSTITUIÇÃO DE ASSOALHO DO CARRETA,DEPÓSITO,CONCLUÍDA,Corretiva,2026-04-07,4100
5533023,LIMPEZA DA SETOR B,TIME 5,CONCLUÍDA,Preventiva,2026-04-07,420
5533133,RETIFICAÇÃO DE ALMOFADA DO VENTILADOR INDUSTRIAL,SETOR D,ATRASADA,Corretiva,2026-04-07,2750
5532869,INSTALAÇÃO DE MOTOR DO ENGATE,TIME 6,ATRASADA,Corretiva,2026-04-07,1420
5532828,REPARO DE EMBREAGEM DO PONTU ROLANTE,LINHA 2,CONCLUÍDA,Corretiva,2026-04-07,3600
5533657,RETIFICAÇÃO DE PAINEL DO CÂMBIO,TIME 3,CONCLUÍDA,Corretiva,2026-04-07,3280
5533295,COLOCAÇÃO DE EIXO DO CÂMBIO,SETOR C,ATRASADA,Corretiva,2026-04-07,3510
5533064,REVISÃO DE FILTRO DO BATERIA,ÁREA LARANJA,ATRASADA,Corretiva,2026-04-07,1430
5533498,AJUSTE DE VÁLVULA DO CALDEIRA,ÁREA VERMELHA,CONCLUÍDA,Preventiva,2026-04-07,240
5532827,MEDIÇÃO DE VIBRAÇÃO DE FREIO DO MOTOR ELÉTRICO,LINHA 3,CONCLUÍDA,Preventiva,2026-04-07,640
5532880,APERTO DE PARAFUSOS DE SUSPENSÃO DO SAPATA,SETOR C,CONCLUÍDA,Preventiva,2026-04-07,810
5532855,CORREÇÃO DE ASSOALHO DO ELETRÓLISE,SETOR C,CONCLUÍDA,Corretiva,2026-04-07,3200
5533525,TROCA DE TUBULAÇÃO DO MÓDULO DE CONTROLE,TIME 4,CONCLUÍDA,Corretiva,2026-04-07,4070
5532854,ELIMINAÇÃO DE SUSPENSÃO DO SENSOR,SETOR D,CONCLUÍDA,Corretiva,2026-04-07,3700
5533647,COLAGEM DE TRANSMISSÃO DO RODÍZIO,GARAGEM,ATRASADA,Corretiva,2026-04-07,3220
5533119,REVISÃO DE RADIADOR DO RODÍZIO,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-04-07,1680
5533127,LIMPEZA DA GARAGEM,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-04-07,450
5533290,COLOCAÇÃO DE MOTOR DO PAINEL ELÉTRICO,OFICINA,CONCLUÍDA,Corretiva,2026-04-07,1820
5533566,COLOCAÇÃO DE ESTEIRA DO CALDEIRA,TIME 1,CONCLUÍDA,Corretiva,2026-04-07,1470
5533572,SOLDAGEM DE CÂMBIO DO ELETRÓLISE,SETOR D,CONCLUÍDA,Corretiva,2026-04-07,3170
5533261,COLOCAÇÃO DE EIXO DO BOMBA HIDRÁULICA,ÁREA AZUL,ATRASADA,Corretiva,2026-04-07,3870
5533312,ANÁLISE DE VÁLVULA DO MÓDULO DE CONTROLE,ÁREA AZUL,CONCLUÍDA,Preditiva,2026-04-08,550
5532740,CALIBRAÇÃO DA SETOR A,SETOR C,CONCLUÍDA,Preventiva,2026-04-08,670
5533681,CALIBRAÇÃO DA AREA VERMELHA,ÁREA VERDE,ATRASADA,Preventiva,2026-04-08,520
5533697,LIMPEZA DE ALMOFADA DO ELETRÓLISE,ÁREA VERMELHA,CONCLUÍDA,Preventiva,2026-04-08,380
5533640,RETIFICAÇÃO DE EMBREAGEM DO COMPRESSOR,TIME 1,CONCLUÍDA,Corretiva,2026-04-08,1670
5532725,REVISÃO DE CÂMBIO DO REDUTOR,OFICINA,CONCLUÍDA,Corretiva,2026-04-08,2380
5532840,LUBRIFICAÇÃO DA GARAGEM,GARAGEM,CONCLUÍDA,Preventiva,2026-04-08,360
5533646,INSPEÇÃO ENDOSCÓPICA DE BOMBA DO BATERIA,DEPÓSITO,CONCLUÍDA,Preditiva,2026-04-08,530
5532704,AJUSTE DE ASSOALHO DO MOTOR ELÉTRICO,SETOR B,CONCLUÍDA,Preventiva,2026-04-08,320
5532957,TESTE DE ISOLAMENTO DA AREA AZUL,OFICINA,CONCLUÍDA,Preventiva,2026-04-08,480
5533631,VERIFICAÇÃO DE NÍVEL DE ENGATE DO PONTU ROLANTE,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-04-08,560
5533372,REALINHAMENTO DE ENGATE DO SENSOR ÓPTICO,TIME 4,CONCLUÍDA,Corretiva,2026-04-08,2110
5533512,INSPEÇÃO DE VÁLVULA DO BATERIA,LINHA 2,CONCLUÍDA,Preventiva,2026-04-08,840
5533488,ELIMINAÇÃO DE TRANSMISSÃO DO VÁLVULA,SETOR A,CONCLUÍDA,Corretiva,2026-04-08,2240
5533303,COLOCAÇÃO DE FILTRO DO COMPRESSOR,LINHA 3,CONCLUÍDA,Corretiva,2026-04-08,2580
5533599,COLAGEM DE PAINEL DO VENTILADOR INDUSTRIAL,TIME 4,CONCLUÍDA,Corretiva,2026-04-08,2130
5533695,VERIFICAÇÃO DE NÍVEL DA SETOR C,SETOR A,CONCLUÍDA,Preventiva,2026-04-08,250
5532818,RETIFICAÇÃO DE FILTRO DO SENSOR,LINHA 1,CONCLUÍDA,Corretiva,2026-04-08,4310
5533703,RECONSTRUÇÃO DE DIREÇÃO DO RODÍZIO,SETOR A,CONCLUÍDA,Corretiva,2026-04-08,3270
5533589,SUBSTITUIÇÃO PROGRAMADA DA AREA VERMELHA,TIME 3,ATRASADA,Preventiva,2026-04-08,520
5533277,SUBSTITUIÇÃO PROGRAMADA DA SETOR C,LINHA 2,CONCLUÍDA,Preventiva,2026-04-08,410
